,"Дата, время начала","НЯ, ОЯ, КНЯ",Тип явления,Критерий,чрезвычайная пожарная опасность,заморозки,сильный ветер,сильный дождь,сильное гололедно-изморозевое отложение на проводах,аномально жаркая погода,налипание мокрого снега при сильном ветре,гололед,сильный мокрый снег,сильный снег,половодье,паводок,шквал,аномально холодная погода,сильный мороз,град,ливень,сильный ливень,туман
3403,2015-10-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,2015-10-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,2015-10-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,2015-10-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,2015-10-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,2015-10-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,2015-10-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,2015-10-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,2015-10-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,2015-10-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,2015-10-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,2015-10-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,2015-10-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,2015-11-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,2015-11-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,2015-11-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,2015-11-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,2015-11-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,2015-11-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,2015-11-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,2015-11-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,2015-11-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,2015-11-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,2015-11-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,2015-11-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,2015-11-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,2015-11-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,2015-11-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,2015-11-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,2015-11-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,2015-11-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,2015-11-19,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,2015-11-20,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,2015-11-21,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,2015-11-21,ОЯ,Метеорологическое," Очень сильный ветер , Сильная метель",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,2015-11-22,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,2015-11-23,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,2015-11-24,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,2015-11-25,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,2015-11-26,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,2015-11-27,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,2015-11-28,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,2015-11-29,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3361,2015-11-30,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3360,2015-12-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3706,2015-12-02,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3359,2015-12-02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3358,2015-12-03,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3357,2015-12-04,,,,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3356,2015-12-05,,,,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3355,2015-12-06,,,,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3708,2015-12-07,КНЯ,КНЯ," Гололед, налипание мокрого снега при сильном ветре, сильный мокрый снег, сильный снег",0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3354,2015-12-07,,,,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3353,2015-12-08,,,,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3352,2015-12-09,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3351,2015-12-10,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3350,2015-12-11,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3349,2015-12-12,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3348,2015-12-13,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3347,2015-12-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,2015-12-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,2015-12-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,2015-12-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,2015-12-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,2015-12-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,2015-12-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,2015-12-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,2015-12-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,2015-12-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,2015-12-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,2015-12-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,2015-12-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2015-12-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,2015-12-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,2015-12-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,2015-12-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,2015-12-31,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3329,2016-01-01,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3328,2016-01-02,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3709,2016-01-02,НЯ,Метеорологическое," Очень сильный ветер , Сильное гололедно-изморозевое отложение на проводах",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3327,2016-01-03,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3326,2016-01-04,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3325,2016-01-05,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3324,2016-01-06,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3323,2016-01-07,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3322,2016-01-08,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3321,2016-01-09,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3320,2016-01-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,2016-01-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,2016-01-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,2016-01-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,2016-01-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,2016-01-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,2016-01-16,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3313,2016-01-17,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3312,2016-01-18,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3710,2016-01-18,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный снег , Сильная метель",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3311,2016-01-19,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3310,2016-01-20,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3309,2016-01-21,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3308,2016-01-22,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3307,2016-01-23,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3306,2016-01-24,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3305,2016-01-25,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3304,2016-01-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,2016-01-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,2016-01-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,2016-01-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,2016-01-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,2016-01-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,2016-02-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,2016-02-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,2016-02-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,2016-02-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,2016-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,2016-02-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,2016-02-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,2016-02-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,2016-02-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,2016-02-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,2016-02-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,2016-02-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,2016-02-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,2016-02-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,2016-02-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,2016-02-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,2016-02-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,2016-02-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,2016-02-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,2016-02-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,2016-02-21,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3277,2016-02-22,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3276,2016-02-23,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3711,2016-02-23,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный снег , Сильное гололедно-изморозевое отложение на проводах",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3275,2016-02-24,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3274,2016-02-25,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3273,2016-02-26,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3272,2016-02-27,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3271,2016-02-28,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3270,2016-02-29,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3269,2016-03-01,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3268,2016-03-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,2016-03-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,2016-03-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,2016-03-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,2016-03-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,2016-03-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,2016-03-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,2016-03-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,2016-03-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,2016-03-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,2016-03-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,2016-03-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,2016-03-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,2016-03-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,2016-03-16,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3253,2016-03-17,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3252,2016-03-18,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3712,2016-03-18,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный снег , Сильное гололедно-изморозевое отложение на проводах",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3251,2016-03-19,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3250,2016-03-20,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3249,2016-03-21,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3248,2016-03-22,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3247,2016-03-23,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3246,2016-03-24,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3245,2016-03-25,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3244,2016-03-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,2016-03-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,2016-03-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,2016-03-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,2016-03-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,2016-03-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,2016-04-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,2016-04-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,2016-04-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,2016-04-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2016-04-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,2016-04-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,2016-04-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,2016-04-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,2016-04-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,2016-04-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,2016-04-11,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3227,2016-04-12,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3226,2016-04-13,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3713,2016-04-13,НЯ,Гидрологическое," Половодье , Паводок",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3225,2016-04-14,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3224,2016-04-15,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3223,2016-04-16,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3222,2016-04-17,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3221,2016-04-18,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3714,2016-04-18,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3220,2016-04-19,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3715,2016-04-19,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3219,2016-04-20,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3717,2016-04-20,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3718,2016-04-21,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3218,2016-04-21,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3719,2016-04-21,ОЯ,Гидрологическое," Половодье , Паводок",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3720,2016-04-22,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3217,2016-04-22,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3721,2016-04-23,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3216,2016-04-23,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3722,2016-04-23,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3215,2016-04-24,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3214,2016-04-25,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3723,2016-04-25,НЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3213,2016-04-26,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3212,2016-04-27,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3211,2016-04-28,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3210,2016-04-29,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3724,2016-04-29,НЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3209,2016-04-30,ОЯ,Гидрологическое, Половодье,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3208,2016-05-01,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3725,2016-05-02,ОЯ,Гидрологическое," Половодье , Паводок",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3207,2016-05-02,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3206,2016-05-03,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3205,2016-05-04,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3204,2016-05-05,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3203,2016-05-06,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3202,2016-05-07,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3201,2016-05-08,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3727,2016-05-08,ОЯ,Агрометеорологическое, Заморозки,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3200,2016-05-09,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,2016-05-09,ОЯ,Метеорологическое, Заморозки,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3199,2016-05-10,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3198,2016-05-11,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3197,2016-05-12,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3728,2016-05-12,ОЯ,Метеорологическое," Очень сильный ветер , Сильный ливень , Крупный град , Чрезвычайная пожарная опасность",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3196,2016-05-13,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3729,2016-05-14,ОЯ,Агрометеорологическое, Заморозки,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3195,2016-05-14,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3194,2016-05-15,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3193,2016-05-16,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3730,2016-05-17,ОЯ,Агрометеорологическое, Заморозки,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3192,2016-05-17,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3191,2016-05-18,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3190,2016-05-19,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3189,2016-05-20,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,2016-05-21,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,2016-05-22,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,2016-05-23,НЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,2016-05-24,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,2016-05-25,НЯ,Метеорологическое, Аномально жаркая погода,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,2016-05-25,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,2016-05-26,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,2016-05-26,НЯ,Метеорологическое," Очень сильный ветер , Аномально жаркая погода , Чрезвычайная пожарная опасность",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,2016-05-27,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,2016-05-28,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,2016-05-28,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь , Чрезвычайная пожарная опасность",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,2016-05-29,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,2016-05-30,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,2016-05-30,НЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,2016-05-31,ОЯ,Агрометеорологическое, Заморозки,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
