Time,Район_new,svet_prediction_score_1,svet_prediction_score_2,svet_prediction_score_3,svet_prediction_score_4,svet_prediction_score_5,svet_prediction_score_6
2018-04-15,Березовский МО,0,0,0,0,0,0
2018-04-15,Большесосновский МО,0,1,0,0,0,0
2018-04-15,Верещагинский ГО,0,2,0,2,0,1
2018-04-15,Гайнский МО,0,0,0,1,0,2
2018-04-15,Горнозаводский ГО,0,0,0,0,0,0
2018-04-15,Губахинский МО,0,0,0,0,0,2
2018-04-15,Добрянский ГО,0,1,1,0,0,0
2018-04-15,Еловский МО,0,0,0,0,0,0
2018-04-15,ЗАТО Звездный,0,2,0,0,0,0
2018-04-15,Ильинский ГО,0,0,0,0,0,0
2018-04-15,Карагайский МО,0,1,1,0,0,0
2018-04-15,Кизеловский ГО,0,1,0,0,0,0
2018-04-15,Кишертский МО,0,0,0,2,0,1
2018-04-15,Косинский МО,0,0,0,0,0,0
2018-04-15,Кочевский МО,0,0,0,0,0,0
2018-04-15,Красновишерский ГО,0,0,0,1,0,1
2018-04-15,Краснокамский ГО,0,2,0,2,0,0
2018-04-15,Кудымкарский МО,0,0,0,0,0,2
2018-04-15,Куединский МО,0,1,0,1,0,1
2018-04-15,Кунгурский МО,0,2,0,2,0,2
2018-04-15,Лысьвенский ГО,0,0,0,1,0,0
2018-04-15,Нытвенский ГО,0,0,0,0,0,0
2018-04-15,Октябрьский ГО,0,0,0,0,0,0
2018-04-15,Ординский МО,0,0,0,0,0,0
2018-04-15,Осинский ГО,0,1,0,0,0,0
2018-04-15,Оханский ГО,0,2,0,1,0,0
2018-04-15,Очерский ГО,0,1,1,0,0,0
2018-04-15,Пермский ГО,1,2,0,2,0,1
2018-04-15,Пермский МО,0,2,0,1,0,2
2018-04-15,Сивинский МО,0,1,0,1,0,1
2018-04-15,Соликамский ГО,0,2,0,2,0,0
2018-04-15,Суксунский ГО,0,0,0,0,0,0
2018-04-15,Уинский МО,0,0,0,1,0,1
2018-04-15,Чайковский ГО,0,1,0,1,0,1
2018-04-15,Частинский МО,0,2,0,0,1,0
2018-04-15,Чердынский ГО,0,0,0,0,0,0
2018-04-15,Чернушинский ГО,0,1,0,1,0,0
2018-04-15,Чусовской ГО,0,1,1,0,0,2
2018-04-15,Юрлинский МО,0,0,0,0,0,0
2018-04-15,Юсьвинский МО,0,0,1,0,0,0
2018-04-16,Александровский МО,0,0,0,1,0,2
2018-04-16,Бардымский МО,0,0,0,1,0,0
2018-04-16,Березники ГО,1,1,0,2,0,1
2018-04-16,Березовский МО,0,0,0,1,0,0
2018-04-16,Большесосновский МО,0,1,0,1,0,0
2018-04-16,Верещагинский ГО,0,2,0,2,0,1
2018-04-16,Гайнский МО,0,0,0,2,0,2
2018-04-16,Горнозаводский ГО,0,0,0,1,0,0
2018-04-16,Губахинский МО,0,0,0,1,0,2
2018-04-16,Добрянский ГО,0,1,0,1,0,0
2018-04-16,Еловский МО,0,0,0,1,0,0
2018-04-16,ЗАТО Звездный,0,2,0,2,0,1
2018-04-16,Ильинский ГО,0,1,0,0,0,0
2018-04-16,Карагайский МО,0,0,0,1,0,0
2018-04-16,Кизеловский ГО,0,0,0,1,0,0
2018-04-16,Кишертский МО,0,0,1,2,0,1
2018-04-16,Косинский МО,0,0,0,1,0,1
2018-04-16,Кочевский МО,0,0,0,1,0,0
2018-04-16,Красновишерский ГО,0,0,1,2,0,1
2018-04-16,Краснокамский ГО,1,2,0,2,0,1
2018-04-16,Кудымкарский МО,0,0,0,1,0,2
2018-04-16,Куединский МО,1,1,0,2,0,2
2018-04-16,Кунгурский МО,1,2,0,2,0,2
2018-04-16,Лысьвенский ГО,0,0,0,1,0,1
2018-04-16,Нытвенский ГО,0,0,0,1,0,1
2018-04-16,Октябрьский ГО,0,0,0,1,0,0
2018-04-16,Ординский МО,0,0,0,0,0,0
2018-04-16,Осинский ГО,0,0,0,1,0,0
2018-04-16,Оханский ГО,0,2,0,1,0,1
2018-04-16,Очерский ГО,0,1,0,1,0,0
2018-04-16,Пермский ГО,1,2,0,2,0,1
2018-04-16,Пермский МО,1,2,0,1,0,2
2018-04-16,Сивинский МО,0,1,0,1,0,1
2018-04-16,Соликамский ГО,1,2,0,2,0,1
2018-04-16,Суксунский ГО,0,0,0,1,0,0
2018-04-16,Уинский МО,0,0,0,2,0,2
2018-04-16,Чайковский ГО,0,1,0,1,0,1
2018-04-16,Частинский МО,0,2,0,1,0,0
2018-04-16,Чердынский ГО,0,0,0,1,0,0
2018-04-16,Чернушинский ГО,0,1,0,1,0,1
2018-04-16,Чусовской ГО,0,0,0,1,0,2
2018-04-16,Юрлинский МО,0,0,0,1,0,0
2018-04-16,Юсьвинский МО,0,0,0,1,0,0
2018-04-17,Александровский МО,0,0,0,0,0,1
2018-04-17,Бардымский МО,0,1,0,0,0,0
2018-04-17,Березники ГО,2,1,0,1,0,0
2018-04-17,Березовский МО,0,0,0,0,0,0
2018-04-17,Большесосновский МО,0,0,0,0,0,0
2018-04-17,Верещагинский ГО,0,1,0,1,0,1
2018-04-17,Гайнский МО,0,0,0,1,0,2
2018-04-17,Горнозаводский ГО,1,0,0,1,0,0
2018-04-17,Губахинский МО,0,0,0,0,0,1
2018-04-17,Добрянский ГО,1,1,2,1,0,0
2018-04-17,Еловский МО,0,0,0,0,0,0
2018-04-17,ЗАТО Звездный,0,2,0,0,0,0
2018-04-17,Ильинский ГО,0,0,0,0,0,0
2018-04-17,Карагайский МО,1,0,2,1,0,0
2018-04-17,Кизеловский ГО,0,0,0,1,0,0
2018-04-17,Кишертский МО,0,0,1,1,0,1
2018-04-17,Косинский МО,0,0,0,0,0,0
2018-04-17,Кочевский МО,0,0,0,1,0,0
2018-04-17,Красновишерский ГО,0,0,1,1,0,0
2018-04-17,Краснокамский ГО,2,2,0,1,0,0
2018-04-17,Кудымкарский МО,0,0,0,0,0,1
2018-04-17,Куединский МО,1,0,0,1,0,0
2018-04-17,Кунгурский МО,2,2,0,1,0,1
2018-04-17,Лысьвенский ГО,0,0,0,1,0,0
2018-04-17,Нытвенский ГО,0,0,0,0,0,0
2018-04-17,Октябрьский ГО,0,0,0,0,0,0
2018-04-17,Ординский МО,0,0,0,0,0,0
2018-04-17,Осинский ГО,0,0,0,0,0,0
2018-04-17,Оханский ГО,0,1,0,1,0,0
2018-04-17,Очерский ГО,0,1,2,0,0,0
2018-04-17,Пермский ГО,2,2,0,1,0,1
2018-04-17,Пермский МО,2,2,0,1,0,2
2018-04-17,Сивинский МО,0,0,0,1,0,0
2018-04-17,Соликамский ГО,2,1,0,1,0,0
2018-04-17,Суксунский ГО,0,0,0,0,0,0
2018-04-17,Уинский МО,0,0,0,1,0,0
2018-04-17,Чайковский ГО,0,0,0,1,0,0
2018-04-17,Частинский МО,0,2,0,1,0,0
2018-04-17,Чердынский ГО,0,0,0,0,0,0
2018-04-17,Чернушинский ГО,0,0,0,1,0,0
2018-04-17,Чусовской ГО,1,0,1,0,0,2
2018-04-17,Юрлинский МО,0,0,0,0,0,0
2018-04-17,Юсьвинский МО,0,0,2,1,0,0
2018-04-18,Александровский МО,0,0,0,0,0,2
2018-04-18,Бардымский МО,0,1,0,0,0,0
2018-04-18,Березники ГО,1,1,0,2,0,1
2018-04-18,Березовский МО,0,0,0,0,0,0
2018-04-18,Большесосновский МО,0,0,0,0,0,0
2018-04-18,Верещагинский ГО,0,2,0,2,0,2
2018-04-18,Гайнский МО,0,0,0,1,0,2
2018-04-18,Горнозаводский ГО,0,0,0,0,0,0
2018-04-18,Губахинский МО,0,0,0,0,0,2
2018-04-18,Добрянский ГО,0,1,0,0,0,1
2018-04-18,Еловский МО,0,0,0,0,0,0
2018-04-18,ЗАТО Звездный,0,2,0,1,0,1
2018-04-18,Ильинский ГО,0,0,0,0,0,0
2018-04-18,Карагайский МО,0,0,0,1,0,0
2018-04-18,Кизеловский ГО,0,0,0,1,0,0
2018-04-18,Кишертский МО,0,0,2,2,0,1
2018-04-18,Косинский МО,0,0,0,0,0,0
2018-04-18,Кочевский МО,0,0,0,0,0,0
2018-04-18,Красновишерский ГО,0,0,2,2,0,1
2018-04-18,Краснокамский ГО,2,2,0,1,0,1
2018-04-18,Кудымкарский МО,0,0,0,0,0,2
2018-04-18,Куединский МО,0,0,0,1,0,1
2018-04-18,Кунгурский МО,2,2,0,1,0,2
2018-04-18,Лысьвенский ГО,0,0,0,0,0,0
2018-04-18,Нытвенский ГО,0,0,0,0,0,0
2018-04-18,Октябрьский ГО,0,0,0,0,0,0
2018-04-18,Ординский МО,0,0,0,0,0,0
2018-04-18,Осинский ГО,0,0,0,0,0,0
2018-04-18,Оханский ГО,0,1,0,0,0,1
2018-04-18,Очерский ГО,0,1,0,0,0,0
2018-04-18,Пермский ГО,1,2,0,2,0,2
2018-04-18,Пермский МО,0,2,0,1,0,2
2018-04-18,Сивинский МО,0,0,0,0,0,0
2018-04-18,Соликамский ГО,1,1,0,2,0,1
2018-04-18,Суксунский ГО,0,0,0,0,0,0
2018-04-18,Уинский МО,0,0,0,2,0,1
2018-04-18,Чайковский ГО,0,0,0,0,0,0
2018-04-18,Частинский МО,0,1,0,0,0,1
2018-04-18,Чердынский ГО,0,0,0,0,0,1
2018-04-18,Чернушинский ГО,0,0,0,0,0,1
2018-04-18,Чусовской ГО,0,0,0,0,0,2
2018-04-18,Юрлинский МО,0,0,0,0,0,0
2018-04-18,Юсьвинский МО,0,0,0,0,0,0
2018-04-19,Александровский МО,1,0,0,0,0,2
2018-04-19,Бардымский МО,1,2,0,0,0,2
2018-04-19,Березники ГО,2,1,0,0,0,1
2018-04-19,Березовский МО,0,1,0,0,0,2
2018-04-19,Большесосновский МО,0,0,0,0,0,1
2018-04-19,Верещагинский ГО,1,2,0,1,0,2
2018-04-19,Гайнский МО,1,0,0,0,0,2
2018-04-19,Горнозаводский ГО,2,0,0,0,0,2
2018-04-19,Губахинский МО,1,0,0,0,0,2
2018-04-19,Добрянский ГО,2,2,0,0,0,2
2018-04-19,Еловский МО,0,1,0,0,0,2
2018-04-19,ЗАТО Звездный,0,2,0,0,0,2
2018-04-19,Ильинский ГО,0,0,0,0,0,1
2018-04-19,Карагайский МО,1,1,0,0,0,2
2018-04-19,Кизеловский ГО,1,1,0,0,0,2
2018-04-19,Кишертский МО,1,1,0,1,0,2
2018-04-19,Косинский МО,0,1,0,0,0,2
2018-04-19,Кочевский МО,0,0,0,0,0,2
2018-04-19,Красновишерский ГО,1,1,0,1,0,2
2018-04-19,Краснокамский ГО,2,2,0,0,0,2
2018-04-19,Кудымкарский МО,1,0,0,0,0,2
2018-04-19,Куединский МО,2,1,0,0,0,2
2018-04-19,Кунгурский МО,2,2,0,0,0,2
2018-04-19,Лысьвенский ГО,1,1,0,1,0,2
2018-04-19,Нытвенский ГО,0,0,1,0,0,2
2018-04-19,Октябрьский ГО,0,0,0,0,0,2
2018-04-19,Ординский МО,0,0,0,0,0,1
2018-04-19,Осинский ГО,0,1,0,0,0,2
2018-04-19,Оханский ГО,0,2,0,0,0,2
2018-04-19,Очерский ГО,1,2,0,0,0,2
2018-04-19,Пермский ГО,2,2,0,0,0,2
2018-04-19,Пермский МО,2,2,0,0,0,2
2018-04-19,Сивинский МО,0,1,0,1,0,2
2018-04-19,Соликамский ГО,2,2,0,0,0,1
2018-04-19,Суксунский ГО,0,0,0,0,0,2
2018-04-19,Уинский МО,1,0,0,1,0,2
2018-04-19,Чайковский ГО,1,1,0,1,0,2
2018-04-19,Частинский МО,0,2,0,0,0,2
2018-04-19,Чердынский ГО,1,1,0,0,0,2
2018-04-19,Чернушинский ГО,1,2,0,1,0,2
2018-04-19,Чусовской ГО,1,0,0,0,0,2
2018-04-19,Юрлинский МО,0,0,0,0,0,2
2018-04-19,Юсьвинский МО,1,0,0,0,0,2
2018-04-20,Александровский МО,0,0,0,0,0,2
2018-04-20,Бардымский МО,1,1,0,1,0,2
2018-04-20,Березники ГО,2,1,1,2,0,2
2018-04-20,Березовский МО,0,0,0,0,0,2
2018-04-20,Большесосновский МО,0,0,0,0,0,2
2018-04-20,Верещагинский ГО,0,2,0,2,0,2
2018-04-20,Гайнский МО,0,0,0,1,0,2
2018-04-20,Горнозаводский ГО,2,0,0,1,0,2
2018-04-20,Губахинский МО,0,0,0,0,0,2
2018-04-20,Добрянский ГО,1,1,1,0,0,2
2018-04-20,Еловский МО,0,0,1,0,0,2
2018-04-20,ЗАТО Звездный,0,2,0,1,0,2
2018-04-20,Ильинский ГО,0,0,0,0,0,2
2018-04-20,Карагайский МО,1,0,1,0,0,2
2018-04-20,Кизеловский ГО,0,0,0,1,0,2
2018-04-20,Кишертский МО,0,0,0,2,0,2
2018-04-20,Косинский МО,0,0,1,0,0,2
2018-04-20,Кочевский МО,0,0,0,1,0,2
2018-04-20,Красновишерский ГО,0,0,0,2,0,2
2018-04-20,Краснокамский ГО,2,2,0,1,0,2
2018-04-20,Кудымкарский МО,0,0,0,0,0,2
2018-04-20,Куединский МО,2,1,0,1,0,2
2018-04-20,Кунгурский МО,2,2,0,1,0,2
2018-04-20,Лысьвенский ГО,2,0,0,1,0,2
2018-04-20,Нытвенский ГО,0,0,0,0,0,2
2018-04-20,Октябрьский ГО,0,0,0,0,0,2
2018-04-20,Ординский МО,0,0,0,0,0,1
2018-04-20,Осинский ГО,1,0,0,1,0,2
2018-04-20,Оханский ГО,1,2,0,1,0,2
2018-04-20,Очерский ГО,1,1,0,1,0,2
2018-04-20,Пермский ГО,2,2,0,1,0,2
2018-04-20,Пермский МО,2,2,0,0,0,2
2018-04-20,Сивинский МО,1,0,0,1,0,2
2018-04-20,Соликамский ГО,2,1,1,2,0,2
2018-04-20,Суксунский ГО,1,0,0,0,0,2
2018-04-20,Уинский МО,0,0,0,2,0,2
2018-04-20,Чайковский ГО,1,0,0,1,0,2
2018-04-20,Частинский МО,1,2,1,0,1,2
2018-04-20,Чердынский ГО,1,0,0,0,0,2
2018-04-20,Чернушинский ГО,1,1,0,1,0,2
2018-04-20,Чусовской ГО,1,0,0,0,0,2
2018-04-20,Юрлинский МО,1,0,0,1,0,2
2018-04-20,Юсьвинский МО,1,0,0,0,0,2
2018-04-21,Александровский МО,0,0,0,0,0,2
2018-04-21,Бардымский МО,0,2,0,0,0,2
2018-04-21,Березники ГО,2,1,0,0,0,2
2018-04-21,Березовский МО,0,2,0,0,0,1
2018-04-21,Большесосновский МО,0,1,0,0,0,1
2018-04-21,Верещагинский ГО,0,2,0,1,0,2
2018-04-21,Гайнский МО,0,0,0,0,0,2
2018-04-21,Горнозаводский ГО,1,1,0,0,0,1
2018-04-21,Губахинский МО,0,0,0,0,0,2
2018-04-21,Добрянский ГО,0,2,0,0,1,2
2018-04-21,Еловский МО,0,2,0,0,0,1
2018-04-21,ЗАТО Звездный,0,2,0,0,0,2
2018-04-21,Ильинский ГО,0,0,0,0,0,1
2018-04-21,Карагайский МО,1,2,0,0,0,2
2018-04-21,Кизеловский ГО,0,2,0,0,0,1
2018-04-21,Кишертский МО,0,0,0,0,0,2
2018-04-21,Косинский МО,0,1,0,0,0,2
2018-04-21,Кочевский МО,0,2,0,0,0,1
2018-04-21,Красновишерский ГО,0,0,0,0,0,2
2018-04-21,Краснокамский ГО,2,2,0,0,0,2
2018-04-21,Кудымкарский МО,0,0,0,0,0,2
2018-04-21,Куединский МО,2,1,0,0,0,2
2018-04-21,Кунгурский МО,2,2,0,0,0,2
2018-04-21,Лысьвенский ГО,0,0,0,1,1,2
2018-04-21,Нытвенский ГО,0,1,0,0,0,1
2018-04-21,Октябрьский ГО,0,0,0,0,0,1
2018-04-21,Ординский МО,0,0,0,0,0,0
2018-04-21,Осинский ГО,0,2,0,0,0,1
2018-04-21,Оханский ГО,0,2,0,0,0,2
2018-04-21,Очерский ГО,0,2,0,0,0,2
2018-04-21,Пермский ГО,2,2,0,0,0,2
2018-04-21,Пермский МО,2,2,0,0,0,2
2018-04-21,Сивинский МО,0,1,0,0,1,2
2018-04-21,Соликамский ГО,2,2,0,0,0,2
2018-04-21,Суксунский ГО,0,1,0,0,0,1
2018-04-21,Уинский МО,0,0,0,0,0,2
2018-04-21,Чайковский ГО,0,1,0,0,1,2
2018-04-21,Частинский МО,0,2,0,0,1,2
2018-04-21,Чердынский ГО,1,1,0,0,0,2
2018-04-21,Чернушинский ГО,0,1,0,0,0,2
2018-04-21,Чусовской ГО,0,0,0,0,0,2
2018-04-21,Юрлинский МО,0,1,0,0,0,2
2018-04-21,Юсьвинский МО,1,1,0,0,0,2
2018-04-22,Александровский МО,0,0,0,0,0,2
2018-04-22,Бардымский МО,0,0,0,0,0,2
2018-04-22,Березники ГО,2,0,0,1,0,2
2018-04-22,Березовский МО,0,0,0,0,0,2
2018-04-22,Большесосновский МО,0,0,0,0,0,2
2018-04-22,Верещагинский ГО,1,0,0,1,0,2
2018-04-22,Гайнский МО,0,0,0,0,0,2
2018-04-22,Горнозаводский ГО,1,0,0,0,0,2
2018-04-22,Губахинский МО,0,0,0,0,0,2
2018-04-22,Добрянский ГО,1,0,0,1,0,2
2018-04-22,Еловский МО,0,0,0,0,0,2
2018-04-22,ЗАТО Звездный,0,1,0,1,0,2
2018-04-22,Ильинский ГО,0,0,0,0,0,2
2018-04-22,Карагайский МО,2,0,0,1,0,2
2018-04-22,Кизеловский ГО,0,0,0,1,0,2
2018-04-22,Кишертский МО,1,0,0,1,0,2
2018-04-22,Косинский МО,0,0,0,0,0,2
2018-04-22,Кочевский МО,0,0,0,1,0,2
2018-04-22,Красновишерский ГО,0,0,0,1,0,2
2018-04-22,Краснокамский ГО,2,0,0,1,0,2
2018-04-22,Кудымкарский МО,0,0,0,0,0,2
2018-04-22,Куединский МО,1,0,0,1,0,2
2018-04-22,Кунгурский МО,1,0,0,0,0,2
2018-04-22,Лысьвенский ГО,1,0,0,1,0,2
2018-04-22,Нытвенский ГО,0,0,0,0,0,2
2018-04-22,Октябрьский ГО,0,0,0,0,0,2
2018-04-22,Ординский МО,0,0,0,0,0,1
2018-04-22,Осинский ГО,1,0,0,0,0,2
2018-04-22,Оханский ГО,1,0,0,1,0,2
2018-04-22,Очерский ГО,1,0,0,0,0,2
2018-04-22,Пермский ГО,2,0,0,0,0,2
2018-04-22,Пермский МО,2,0,0,0,0,2
2018-04-22,Сивинский МО,0,0,0,1,0,2
2018-04-22,Соликамский ГО,2,0,0,1,0,2
2018-04-22,Суксунский ГО,0,0,0,0,0,2
2018-04-22,Уинский МО,0,0,0,1,0,2
2018-04-22,Чайковский ГО,1,0,0,1,0,2
2018-04-22,Частинский МО,0,0,0,1,0,2
2018-04-22,Чердынский ГО,0,0,0,1,0,2
2018-04-22,Чернушинский ГО,1,0,0,1,1,2
2018-04-22,Чусовской ГО,0,0,0,0,0,2
2018-04-22,Юрлинский МО,1,0,0,0,0,2
2018-04-22,Юсьвинский МО,1,0,0,0,0,2
2018-04-23,Александровский МО,0,0,0,0,0,2
2018-04-23,Бардымский МО,0,0,0,0,0,2
2018-04-23,Березники ГО,2,0,0,1,0,2
2018-04-23,Березовский МО,0,0,0,0,0,2
2018-04-23,Большесосновский МО,0,0,0,0,0,2
2018-04-23,Верещагинский ГО,0,0,0,1,0,2
2018-04-23,Гайнский МО,0,0,0,0,0,2
2018-04-23,Горнозаводский ГО,1,0,0,0,0,2
2018-04-23,Губахинский МО,0,0,0,0,0,2
2018-04-23,Добрянский ГО,0,0,0,0,0,2
2018-04-23,Еловский МО,0,0,0,0,0,2
2018-04-23,ЗАТО Звездный,0,2,0,0,0,2
2018-04-23,Ильинский ГО,0,0,0,0,0,2
2018-04-23,Карагайский МО,0,0,0,0,0,2
2018-04-23,Кизеловский ГО,0,0,0,0,0,2
2018-04-23,Кишертский МО,0,0,0,0,0,2
2018-04-23,Косинский МО,0,0,0,0,0,2
2018-04-23,Кочевский МО,0,0,0,1,0,2
2018-04-23,Красновишерский ГО,0,0,0,0,0,2
2018-04-23,Краснокамский ГО,1,1,0,1,0,2
2018-04-23,Кудымкарский МО,0,0,0,0,0,2
2018-04-23,Куединский МО,1,0,0,0,0,2
2018-04-23,Кунгурский МО,1,0,0,0,0,2
2018-04-23,Лысьвенский ГО,1,0,0,1,0,2
2018-04-23,Нытвенский ГО,0,0,0,0,0,2
2018-04-23,Октябрьский ГО,0,0,0,0,0,2
2018-04-23,Ординский МО,0,0,0,0,0,2
2018-04-23,Осинский ГО,0,0,0,0,0,2
2018-04-23,Оханский ГО,0,1,0,1,0,2
2018-04-23,Очерский ГО,0,0,0,0,0,2
2018-04-23,Пермский ГО,2,1,0,0,0,2
2018-04-23,Пермский МО,1,0,0,0,0,2
2018-04-23,Сивинский МО,0,0,0,1,0,2
2018-04-23,Соликамский ГО,1,0,0,1,0,2
2018-04-23,Суксунский ГО,0,0,0,0,0,2
2018-04-23,Уинский МО,0,0,0,0,0,2
2018-04-23,Чайковский ГО,0,0,0,1,0,2
2018-04-23,Частинский МО,0,0,0,0,0,2
2018-04-23,Чердынский ГО,0,0,0,0,0,2
2018-04-23,Чернушинский ГО,0,0,0,0,0,2
2018-04-23,Чусовской ГО,0,0,0,0,0,2
2018-04-23,Юрлинский МО,0,0,0,0,0,2
2018-04-23,Юсьвинский МО,0,0,0,0,0,2
2018-04-24,Александровский МО,1,0,0,0,0,2
2018-04-24,Бардымский МО,0,1,0,0,0,2
2018-04-24,Березники ГО,2,0,0,0,0,2
2018-04-24,Березовский МО,0,1,0,0,0,2
2018-04-24,Большесосновский МО,0,1,0,0,0,2
2018-04-24,Верещагинский ГО,1,1,0,0,0,2
2018-04-24,Гайнский МО,0,0,0,0,0,2
2018-04-24,Горнозаводский ГО,1,0,0,0,0,2
2018-04-24,Губахинский МО,0,0,0,0,0,2
2018-04-24,Добрянский ГО,1,1,0,0,0,2
2018-04-24,Еловский МО,0,1,0,0,0,2
2018-04-24,ЗАТО Звездный,1,2,0,0,0,2
2018-04-24,Ильинский ГО,0,0,0,0,0,2
2018-04-24,Карагайский МО,1,0,0,0,0,2
2018-04-24,Кизеловский ГО,0,0,0,0,0,2
2018-04-24,Кишертский МО,1,0,0,0,0,2
2018-04-24,Косинский МО,0,0,0,0,0,2
2018-04-24,Кочевский МО,0,0,0,0,0,2
2018-04-24,Красновишерский ГО,0,0,0,0,0,2
2018-04-24,Краснокамский ГО,2,1,0,0,0,2
